Date,County,Crop,Yield_Tons,Rainfall_mm,Temperature_C,Price_KSH_per_kg,Area_Planted_Hectares,Fertilizer_Used_kg
2021-08-31,Nakuru,Maize,6505.6,45.3,23.5,53.3,3629.4,1616.5
2021-08-31,Nakuru,Wheat,2613.0,56.1,23.6,84.0,2292.1,1863.6
2021-08-31,Nakuru,Rice,4032.8,24.7,27.2,55.7,1200.1,1660.7
2021-08-31,Nakuru,Beans,3041.1,32.1,21.1,42.9,4031.9,1785.1
2021-08-31,Nakuru,Potatoes,3065.1,45.4,20.4,68.3,3532.7,536.3
2021-08-31,Uasin Gishu,Maize,3762.1,45.4,28.1,73.6,1769.1,1822.0
2021-08-31,Uasin Gishu,Wheat,4481.4,65.6,21.5,78.0,3476.8,1393.9
2021-08-31,Uasin Gishu,Rice,2545.7,63.4,18.3,92.6,4904.4,871.4
2021-08-31,Uasin Gishu,Beans,2426.8,52.2,22.3,75.4,3778.4,871.3
2021-08-31,Uasin Gishu,Potatoes,5594.4,56.2,21.0,60.2,4713.5,1050.8
2021-08-31,Trans Nzoia,Maize,5435.6,43.5,27.0,59.0,2450.1,890.6
2021-08-31,Trans Nzoia,Wheat,4592.3,52.0,26.3,69.3,1919.7,1696.1
2021-08-31,Trans Nzoia,Rice,2467.2,28.5,27.4,86.5,4986.4,1041.3
2021-08-31,Trans Nzoia,Beans,3493.6,38.7,27.9,46.0,4923.9,1758.0
2021-08-31,Trans Nzoia,Potatoes,1762.4,32.5,23.9,88.0,1911.3,760.2
2021-08-31,Meru,Maize,4579.2,32.2,23.6,79.1,1910.5,1800.5
2021-08-31,Meru,Wheat,4565.2,61.5,25.1,52.6,4160.4,1293.3
2021-08-31,Meru,Rice,3424.1,55.7,22.8,85.4,4622.3,1862.6
2021-08-31,Meru,Beans,2530.2,28.6,22.3,79.3,2486.7,1360.9
2021-08-31,Meru,Potatoes,6602.8,33.1,24.6,34.6,3627.6,1603.9
2021-08-31,Kiambu,Maize,2353.8,60.5,22.5,86.0,2353.5,810.7
2021-08-31,Kiambu,Wheat,1987.2,34.8,18.6,74.7,1599.9,689.4
2021-08-31,Kiambu,Rice,1855.2,29.1,19.6,64.6,1141.2,1920.6
2021-08-31,Kiambu,Beans,5777.6,48.0,26.7,97.4,2513.3,1833.8
2021-08-31,Kiambu,Potatoes,4087.0,23.8,20.7,97.4,4602.9,684.2
2021-08-31,Machakos,Maize,3417.8,46.3,14.0,41.9,3429.6,635.5
2021-08-31,Machakos,Wheat,4100.1,35.0,24.3,91.0,3918.6,1663.5
2021-08-31,Machakos,Rice,4434.2,28.8,23.3,82.9,2167.6,1316.5
2021-08-31,Machakos,Beans,5451.0,61.9,20.8,39.3,1187.7,1936.5
2021-08-31,Machakos,Potatoes,2535.3,47.7,19.1,52.6,2790.3,1166.0
2021-09-30,Nakuru,Maize,4623.2,53.5,21.9,85.7,2397.9,838.5
2021-09-30,Nakuru,Wheat,3441.6,31.9,22.9,45.7,2762.4,1816.2
2021-09-30,Nakuru,Rice,6391.6,30.2,21.7,62.3,1980.1,648.1
2021-09-30,Nakuru,Beans,4178.6,27.0,21.1,94.6,1381.9,1924.6
2021-09-30,Nakuru,Potatoes,1593.1,0.0,23.7,87.2,1475.1,1340.7
2021-09-30,Uasin Gishu,Maize,2670.2,76.4,18.5,52.0,2278.4,1527.7
2021-09-30,Uasin Gishu,Wheat,3492.9,53.2,24.7,70.3,4300.6,707.8
2021-09-30,Uasin Gishu,Rice,4906.3,21.2,26.5,47.1,3650.9,1509.6
2021-09-30,Uasin Gishu,Beans,2889.5,47.3,24.2,53.1,4174.7,738.8
2021-09-30,Uasin Gishu,Potatoes,5106.5,57.4,21.6,80.1,3891.7,1311.1
2021-09-30,Trans Nzoia,Maize,1800.9,28.2,23.7,90.4,4152.5,1467.9
2021-09-30,Trans Nzoia,Wheat,4786.8,55.6,23.9,78.6,1727.0,706.7
2021-09-30,Trans Nzoia,Rice,6374.0,39.0,19.1,81.1,1670.6,1671.5
2021-09-30,Trans Nzoia,Beans,1655.8,59.9,28.3,74.4,3457.5,1576.0
2021-09-30,Trans Nzoia,Potatoes,3150.0,36.1,20.8,36.4,2749.6,820.8
2021-09-30,Meru,Maize,5766.6,40.9,21.2,33.1,1723.4,1290.9
2021-09-30,Meru,Wheat,4515.7,59.3,20.9,36.5,2916.6,1057.6
2021-09-30,Meru,Rice,2576.6,74.2,20.1,76.4,2196.9,1024.4
2021-09-30,Meru,Beans,5942.5,42.5,24.9,80.2,4844.8,981.9
2021-09-30,Meru,Potatoes,1893.7,41.4,26.2,68.5,2152.7,1421.5
2021-09-30,Kiambu,Maize,5681.3,40.5,20.7,30.6,2465.9,810.2
2021-09-30,Kiambu,Wheat,1744.5,45.8,26.9,76.0,3854.7,667.4
2021-09-30,Kiambu,Rice,3061.0,64.1,23.4,56.2,4735.2,682.6
2021-09-30,Kiambu,Beans,1948.3,30.0,22.1,61.8,4291.6,890.9
2021-09-30,Kiambu,Potatoes,5943.4,40.1,18.9,92.4,1450.7,1028.3
2021-09-30,Machakos,Maize,6295.3,32.7,21.2,55.4,1828.0,1298.4
2021-09-30,Machakos,Wheat,4551.3,15.7,21.9,70.9,3310.9,1990.3
2021-09-30,Machakos,Rice,6120.6,24.7,25.9,59.8,1180.8,1596.6
2021-09-30,Machakos,Beans,2831.9,59.8,25.8,45.2,3042.1,1697.8
2021-09-30,Machakos,Potatoes,1793.6,28.0,26.8,45.0,4257.7,1534.0
2021-10-31,Nakuru,Maize,5370.0,63.7,22.5,52.7,3803.8,683.6
2021-10-31,Nakuru,Wheat,3415.8,73.0,17.3,29.2,2866.8,1862.9
2021-10-31,Nakuru,Rice,6769.1,67.5,25.3,41.2,4848.7,1055.6
2021-10-31,Nakuru,Beans,3194.0,103.3,19.3,35.9,4388.0,1502.8
2021-10-31,Nakuru,Potatoes,3585.3,92.2,21.0,34.7,1541.3,1691.7
2021-10-31,Uasin Gishu,Maize,2676.9,62.6,20.4,54.4,2152.4,1195.1
2021-10-31,Uasin Gishu,Wheat,6388.9,68.6,20.7,40.1,3494.6,915.2
2021-10-31,Uasin Gishu,Rice,2870.1,61.6,16.5,48.2,1387.8,659.2
2021-10-31,Uasin Gishu,Beans,6249.4,104.0,24.8,54.3,4516.3,1997.2
2021-10-31,Uasin Gishu,Potatoes,5794.1,79.0,21.4,53.3,4296.5,685.8
2021-10-31,Trans Nzoia,Maize,3933.5,38.6,22.5,56.0,1892.0,1621.0
2021-10-31,Trans Nzoia,Wheat,5571.4,85.2,22.0,54.7,4285.2,1015.4
2021-10-31,Trans Nzoia,Rice,7454.1,81.4,22.1,73.0,2943.7,1797.1
2021-10-31,Trans Nzoia,Beans,6029.9,61.5,23.4,28.5,4450.7,557.5
2021-10-31,Trans Nzoia,Potatoes,8154.2,41.1,17.3,58.6,1700.3,714.3
2021-10-31,Meru,Maize,9104.7,100.9,22.3,41.3,2701.5,1298.8
2021-10-31,Meru,Wheat,5798.6,72.1,28.7,48.7,2254.3,1241.7
2021-10-31,Meru,Rice,7797.2,110.1,22.9,50.9,3936.1,626.0
2021-10-31,Meru,Beans,7112.3,122.1,18.3,33.4,2304.9,1573.2
2021-10-31,Meru,Potatoes,4020.6,82.2,19.5,55.2,4609.7,518.5
2021-10-31,Kiambu,Maize,2701.8,58.2,25.5,29.6,3228.0,730.6
2021-10-31,Kiambu,Wheat,4928.4,81.0,24.4,58.6,4426.7,896.5
2021-10-31,Kiambu,Rice,7359.7,41.9,20.1,22.5,1769.4,1326.9
2021-10-31,Kiambu,Beans,4697.8,76.3,24.6,66.1,3237.0,1347.7
2021-10-31,Kiambu,Potatoes,8183.6,85.6,26.0,20.9,2255.9,528.8
2021-10-31,Machakos,Maize,3920.2,88.5,26.1,61.5,3403.5,872.4
2021-10-31,Machakos,Wheat,4064.7,82.1,22.7,55.6,3285.2,655.6
2021-10-31,Machakos,Rice,7269.9,90.6,23.1,35.1,2557.5,1153.8
2021-10-31,Machakos,Beans,7513.3,119.3,18.4,27.7,1041.4,1278.6
2021-10-31,Machakos,Potatoes,4488.2,118.6,23.6,50.4,3045.9,1726.5
2021-11-30,Nakuru,Maize,2538.8,62.6,23.4,39.0,2246.0,721.1
2021-11-30,Nakuru,Wheat,9221.6,96.8,21.6,47.0,1509.2,1962.2
2021-11-30,Nakuru,Rice,2860.1,41.0,24.8,42.0,4008.6,1139.8
2021-11-30,Nakuru,Beans,5161.6,72.1,17.1,26.3,1814.3,798.3
2021-11-30,Nakuru,Potatoes,6552.0,71.7,20.0,40.5,3016.9,1602.7
2021-11-30,Uasin Gishu,Maize,2580.8,94.7,19.0,53.7,1865.2,1816.5
2021-11-30,Uasin Gishu,Wheat,8802.7,89.2,22.8,28.8,1410.2,1687.7
2021-11-30,Uasin Gishu,Rice,7823.1,62.1,18.7,27.4,3588.9,1043.2
2021-11-30,Uasin Gishu,Beans,8701.9,63.2,17.6,48.5,1487.7,1690.9
2021-11-30,Uasin Gishu,Potatoes,6335.7,42.8,20.3,56.4,1830.1,634.3
2021-11-30,Trans Nzoia,Maize,4039.3,56.4,24.4,53.5,1512.4,1612.9
2021-11-30,Trans Nzoia,Wheat,5196.5,87.2,20.4,54.8,1775.9,1997.1
2021-11-30,Trans Nzoia,Rice,9678.4,79.5,23.3,28.2,3753.0,1314.6
2021-11-30,Trans Nzoia,Beans,4196.1,95.1,23.0,61.1,2258.5,1202.3
2021-11-30,Trans Nzoia,Potatoes,8906.9,102.6,24.2,57.5,2336.1,1023.7
2021-11-30,Meru,Maize,5067.5,53.5,18.3,43.1,3476.0,533.3
2021-11-30,Meru,Wheat,5489.0,87.3,17.2,22.9,4461.2,1231.1
2021-11-30,Meru,Rice,5248.2,104.2,17.9,27.5,1432.0,1781.4
2021-11-30,Meru,Beans,3199.0,52.3,26.7,43.3,4977.1,770.3
2021-11-30,Meru,Potatoes,6317.0,31.2,19.4,62.0,3401.9,1941.7
2021-11-30,Kiambu,Maize,7932.4,69.8,19.9,45.6,2450.3,1523.1
2021-11-30,Kiambu,Wheat,2803.5,83.5,16.0,71.1,1573.4,1473.5
2021-11-30,Kiambu,Rice,5888.0,63.0,18.2,44.8,2081.9,1317.1
2021-11-30,Kiambu,Beans,9675.2,95.1,21.7,58.1,4822.8,1856.5
2021-11-30,Kiambu,Potatoes,4277.8,67.2,18.8,52.0,2495.1,1252.9
2021-11-30,Machakos,Maize,8585.2,62.0,18.4,60.4,3423.9,1515.5
2021-11-30,Machakos,Wheat,8016.6,94.3,23.6,59.5,3269.1,1092.6
2021-11-30,Machakos,Rice,3722.1,77.7,26.3,34.4,2925.5,1366.0
2021-11-30,Machakos,Beans,6223.2,60.4,19.0,58.6,2847.5,1459.4
2021-11-30,Machakos,Potatoes,4244.0,100.0,22.4,66.3,3338.2,680.2
2021-12-31,Nakuru,Maize,6691.8,45.2,17.6,34.1,1174.0,1889.1
2021-12-31,Nakuru,Wheat,2495.3,73.1,21.8,61.7,4117.1,715.0
2021-12-31,Nakuru,Rice,6671.9,86.2,24.8,27.6,4572.6,813.4
2021-12-31,Nakuru,Beans,7896.1,63.3,20.9,48.1,1098.4,921.2
2021-12-31,Nakuru,Potatoes,7897.1,81.0,21.8,46.4,4337.0,1094.5
2021-12-31,Uasin Gishu,Maize,3962.1,65.7,27.1,62.4,2526.3,1697.0
2021-12-31,Uasin Gishu,Wheat,6203.1,52.1,27.1,54.3,1427.5,1777.0
2021-12-31,Uasin Gishu,Rice,2737.6,87.0,19.2,45.0,2573.9,1934.6
2021-12-31,Uasin Gishu,Beans,5226.4,50.4,21.6,70.8,4146.0,1915.6
2021-12-31,Uasin Gishu,Potatoes,3712.3,65.4,25.6,30.5,4454.8,942.5
2021-12-31,Trans Nzoia,Maize,3880.8,65.7,28.1,23.2,4074.0,1832.6
2021-12-31,Trans Nzoia,Wheat,8872.5,64.1,20.9,52.6,3040.8,1160.9
2021-12-31,Trans Nzoia,Rice,9246.0,115.2,27.0,67.1,3176.4,542.7
2021-12-31,Trans Nzoia,Beans,4822.3,82.4,23.2,58.8,3354.5,681.4
2021-12-31,Trans Nzoia,Potatoes,2999.0,80.6,16.1,39.0,4746.2,592.2
2021-12-31,Meru,Maize,4595.9,79.0,16.5,57.2,1477.2,807.7
2021-12-31,Meru,Wheat,9343.4,37.1,16.0,37.3,3960.9,1314.0
2021-12-31,Meru,Rice,7650.0,125.7,22.0,24.6,4822.7,1513.0
2021-12-31,Meru,Beans,7758.2,74.4,17.7,56.8,3729.7,1428.8
2021-12-31,Meru,Potatoes,3341.3,105.0,24.1,54.4,2431.8,969.2
2021-12-31,Kiambu,Maize,7401.1,76.6,22.0,15.7,3790.9,1737.7
2021-12-31,Kiambu,Wheat,9119.9,98.5,21.8,34.2,3487.0,790.0
2021-12-31,Kiambu,Rice,3023.6,59.3,24.9,31.6,2358.9,1161.4
2021-12-31,Kiambu,Beans,7302.0,116.8,22.4,36.7,4210.9,1250.4
2021-12-31,Kiambu,Potatoes,8307.1,77.8,18.2,36.2,2201.5,1768.0
2021-12-31,Machakos,Maize,4143.5,79.5,18.0,62.6,4382.3,1120.5
2021-12-31,Machakos,Wheat,7303.7,83.5,24.6,37.4,2345.8,1942.1
2021-12-31,Machakos,Rice,2868.8,74.8,20.7,64.1,3335.8,701.8
2021-12-31,Machakos,Beans,7446.4,67.4,17.4,33.6,2843.2,1818.5
2021-12-31,Machakos,Potatoes,5652.3,96.2,17.0,54.3,3971.7,1916.7
2022-01-31,Nakuru,Maize,3625.2,26.2,21.1,69.3,2415.1,773.0
2022-01-31,Nakuru,Wheat,4673.4,25.0,16.5,52.6,3143.7,1386.0
2022-01-31,Nakuru,Rice,3097.7,29.7,23.8,68.8,1276.0,679.0
2022-01-31,Nakuru,Beans,5221.0,1.6,19.6,76.4,4199.2,1841.4
2022-01-31,Nakuru,Potatoes,3692.5,52.7,22.8,94.3,2999.0,1708.1
2022-01-31,Uasin Gishu,Maize,3463.4,37.4,22.3,91.8,2423.8,709.2
2022-01-31,Uasin Gishu,Wheat,4006.0,43.5,23.8,73.9,4627.1,1347.5
2022-01-31,Uasin Gishu,Rice,5251.8,61.0,20.0,101.4,4937.9,1616.3
2022-01-31,Uasin Gishu,Beans,2346.4,64.0,24.4,35.8,3866.0,1146.6
2022-01-31,Uasin Gishu,Potatoes,2542.4,40.7,17.9,87.6,4130.6,1999.6
2022-01-31,Trans Nzoia,Maize,2300.3,24.3,22.5,51.0,4824.1,1347.1
2022-01-31,Trans Nzoia,Wheat,2923.6,35.7,26.3,57.3,1609.6,1140.0
2022-01-31,Trans Nzoia,Rice,2047.3,60.1,24.5,59.8,2488.7,1903.1
2022-01-31,Trans Nzoia,Beans,4033.2,14.9,23.3,33.1,1902.1,1195.3
2022-01-31,Trans Nzoia,Potatoes,6204.7,39.6,25.7,58.5,2992.4,1128.7
2022-01-31,Meru,Maize,2343.8,36.5,18.0,75.7,4969.2,1897.7
2022-01-31,Meru,Wheat,4823.1,44.8,16.3,39.3,1465.6,990.5
2022-01-31,Meru,Rice,5083.6,39.8,21.4,52.1,2437.6,1688.4
2022-01-31,Meru,Beans,6201.1,51.5,20.7,81.0,1344.9,1571.2
2022-01-31,Meru,Potatoes,3717.2,21.1,26.2,52.2,2892.2,1658.1
2022-01-31,Kiambu,Maize,4450.5,50.4,22.0,33.6,3071.4,1113.1
2022-01-31,Kiambu,Wheat,2767.5,36.5,19.9,48.3,2546.2,810.0
2022-01-31,Kiambu,Rice,5453.2,27.4,23.1,83.3,1759.8,667.0
2022-01-31,Kiambu,Beans,5774.8,30.9,22.4,65.9,2369.1,1414.6
2022-01-31,Kiambu,Potatoes,4324.2,47.2,24.4,51.2,3399.5,1899.8
2022-01-31,Machakos,Maize,3030.4,57.1,22.8,70.3,3981.3,1988.2
2022-01-31,Machakos,Wheat,3581.6,27.6,22.1,64.0,1426.2,1731.2
2022-01-31,Machakos,Rice,6079.1,61.4,24.6,42.8,1114.0,1782.6
2022-01-31,Machakos,Beans,6522.7,32.6,21.6,48.0,2947.8,1236.0
2022-01-31,Machakos,Potatoes,5784.9,30.5,18.5,58.4,3054.5,1169.7
2022-02-28,Nakuru,Maize,2807.3,48.8,23.3,85.4,1889.7,593.3
2022-02-28,Nakuru,Wheat,2527.3,28.2,21.2,30.1,4394.7,512.3
2022-02-28,Nakuru,Rice,2367.3,64.5,21.5,84.1,1114.8,1659.7
2022-02-28,Nakuru,Beans,3363.5,43.0,19.8,83.4,4335.4,1957.7
2022-02-28,Nakuru,Potatoes,4301.3,32.3,27.2,73.6,3737.0,1280.9
2022-02-28,Uasin Gishu,Maize,3956.8,34.0,26.3,60.9,3271.5,1710.0
2022-02-28,Uasin Gishu,Wheat,5435.9,16.7,15.4,79.4,2873.1,661.8
2022-02-28,Uasin Gishu,Rice,2143.3,26.0,21.9,52.0,4041.2,785.6
2022-02-28,Uasin Gishu,Beans,5688.3,46.3,21.7,42.5,2434.1,1886.6
2022-02-28,Uasin Gishu,Potatoes,4663.0,40.8,26.9,38.3,1431.2,1868.2
2022-02-28,Trans Nzoia,Maize,3088.9,26.1,13.5,92.8,2666.8,1928.9
2022-02-28,Trans Nzoia,Wheat,4452.4,39.4,16.9,81.8,2511.6,979.0
2022-02-28,Trans Nzoia,Rice,5049.8,12.9,21.3,79.1,1164.0,1926.0
2022-02-28,Trans Nzoia,Beans,2940.3,18.6,22.6,87.5,4331.3,1629.8
2022-02-28,Trans Nzoia,Potatoes,1955.3,39.3,23.2,59.2,2078.6,1177.1
2022-02-28,Meru,Maize,3725.1,24.1,25.3,60.3,2502.3,891.7
2022-02-28,Meru,Wheat,4952.5,64.4,25.8,80.2,4483.0,770.1
2022-02-28,Meru,Rice,6000.5,25.0,18.9,69.8,3941.2,1744.3
2022-02-28,Meru,Beans,3810.9,52.4,21.8,61.5,2469.5,1115.0
2022-02-28,Meru,Potatoes,4028.5,42.1,22.1,75.0,2886.3,1934.4
2022-02-28,Kiambu,Maize,2134.9,23.5,20.3,32.7,1078.8,1289.3
2022-02-28,Kiambu,Wheat,1967.3,37.7,19.5,43.6,2592.5,562.5
2022-02-28,Kiambu,Rice,2994.2,37.9,23.2,85.0,2160.8,1332.0
2022-02-28,Kiambu,Beans,6530.6,47.5,26.0,90.4,1595.0,1101.9
2022-02-28,Kiambu,Potatoes,3418.0,45.9,17.0,66.0,4173.2,1301.1
2022-02-28,Machakos,Maize,5476.4,26.6,23.3,71.9,2326.9,754.2
2022-02-28,Machakos,Wheat,4358.6,14.6,23.7,65.2,1780.0,996.1
2022-02-28,Machakos,Rice,3478.3,41.8,22.3,41.9,2085.0,1359.1
2022-02-28,Machakos,Beans,3690.5,26.9,18.2,53.3,1207.5,845.5
2022-02-28,Machakos,Potatoes,4647.0,54.7,16.4,45.5,2332.3,775.0
2022-03-31,Nakuru,Maize,6205.5,140.4,21.8,19.9,4349.4,1208.2
2022-03-31,Nakuru,Wheat,8197.4,83.5,16.0,10.2,4018.1,700.1
2022-03-31,Nakuru,Rice,7137.8,141.7,20.8,32.0,2249.7,655.4
2022-03-31,Nakuru,Beans,5728.8,115.6,22.9,18.0,3641.9,1366.7
2022-03-31,Nakuru,Potatoes,7860.0,46.9,18.6,22.3,2371.9,1798.8
2022-03-31,Uasin Gishu,Maize,3796.9,96.1,21.4,34.3,1316.3,662.0
2022-03-31,Uasin Gishu,Wheat,9567.3,122.9,19.1,48.4,2950.4,1474.4
2022-03-31,Uasin Gishu,Rice,9037.0,182.6,21.3,24.1,3811.6,1157.9
2022-03-31,Uasin Gishu,Beans,7289.5,134.5,22.9,22.2,4671.3,1317.3
2022-03-31,Uasin Gishu,Potatoes,6829.5,157.5,21.1,19.5,2128.8,1166.0
2022-03-31,Trans Nzoia,Maize,4727.7,118.4,19.9,34.2,3748.3,697.2
2022-03-31,Trans Nzoia,Wheat,8629.7,135.6,25.1,25.5,4101.0,1356.7
2022-03-31,Trans Nzoia,Rice,8231.2,71.3,21.7,22.3,4616.3,1263.1
2022-03-31,Trans Nzoia,Beans,10370.2,150.2,27.3,22.7,2379.9,1084.8
2022-03-31,Trans Nzoia,Potatoes,11721.2,148.7,23.9,19.7,2559.0,746.3
2022-03-31,Meru,Maize,7553.0,96.2,22.4,15.1,3898.2,1765.3
2022-03-31,Meru,Wheat,9630.9,125.5,21.5,13.3,1739.7,1717.0
2022-03-31,Meru,Rice,7427.5,97.4,19.3,27.1,1764.0,1335.1
2022-03-31,Meru,Beans,10612.0,143.2,19.8,35.3,4241.3,1331.3
2022-03-31,Meru,Potatoes,10180.1,135.7,19.3,36.8,3227.8,1539.7
2022-03-31,Kiambu,Maize,9031.7,138.9,18.7,20.4,3634.8,1183.2
2022-03-31,Kiambu,Wheat,9978.7,118.6,17.4,31.8,4192.9,1707.5
2022-03-31,Kiambu,Rice,12004.6,116.1,24.1,26.4,4141.4,1382.0
2022-03-31,Kiambu,Beans,8656.6,58.8,20.8,31.3,3142.5,791.3
2022-03-31,Kiambu,Potatoes,11980.0,116.5,18.3,30.3,2776.3,537.4
2022-03-31,Machakos,Maize,3557.3,137.0,20.4,23.7,4496.4,1062.6
2022-03-31,Machakos,Wheat,9464.0,102.7,18.8,35.1,1203.7,1507.6
2022-03-31,Machakos,Rice,3611.7,165.0,20.0,28.5,2492.9,1421.0
2022-03-31,Machakos,Beans,9325.5,136.8,21.3,13.7,3351.6,549.8
2022-03-31,Machakos,Potatoes,10782.8,117.5,20.2,33.4,2185.5,1863.8
2022-04-30,Nakuru,Maize,5861.4,89.7,21.4,22.1,4378.8,1892.1
2022-04-30,Nakuru,Wheat,8582.4,53.2,21.7,16.7,4574.5,1331.1
2022-04-30,Nakuru,Rice,7403.9,148.4,19.6,43.8,2950.8,536.1
2022-04-30,Nakuru,Beans,10415.8,135.5,22.3,35.9,2580.2,1386.6
2022-04-30,Nakuru,Potatoes,11046.8,129.3,24.2,10.0,3954.6,938.8
2022-04-30,Uasin Gishu,Maize,9153.1,121.4,23.3,33.6,3421.4,994.0
2022-04-30,Uasin Gishu,Wheat,11971.5,146.0,23.6,24.6,3825.3,1961.0
2022-04-30,Uasin Gishu,Rice,5198.4,160.2,24.3,29.1,2983.9,904.5
2022-04-30,Uasin Gishu,Beans,7650.9,130.8,18.2,28.7,1031.7,1723.5
2022-04-30,Uasin Gishu,Potatoes,7226.8,124.6,23.7,15.1,2695.6,985.2
2022-04-30,Trans Nzoia,Maize,10547.6,110.0,20.1,18.6,3943.5,1024.7
2022-04-30,Trans Nzoia,Wheat,6513.4,121.7,28.5,25.2,4735.0,1569.4
2022-04-30,Trans Nzoia,Rice,7909.3,106.4,17.6,17.7,1892.6,1779.9
2022-04-30,Trans Nzoia,Beans,3680.7,113.1,22.0,22.1,2301.1,1701.7
2022-04-30,Trans Nzoia,Potatoes,9405.6,91.4,23.8,35.9,4479.1,721.7
2022-04-30,Meru,Maize,7151.6,83.3,21.8,38.7,2910.8,765.1
2022-04-30,Meru,Wheat,4628.0,138.5,25.3,15.8,1071.7,1317.2
2022-04-30,Meru,Rice,6850.3,186.4,26.9,31.6,1877.0,657.1
2022-04-30,Meru,Beans,7880.6,70.2,22.1,39.9,3301.5,1960.2
2022-04-30,Meru,Potatoes,6129.9,119.7,24.3,21.5,4350.5,998.1
2022-04-30,Kiambu,Maize,5519.1,116.7,20.0,14.7,1327.5,1007.0
2022-04-30,Kiambu,Wheat,8614.5,115.1,22.9,19.2,1501.2,735.4
2022-04-30,Kiambu,Rice,4712.8,59.0,25.2,18.2,4905.3,1670.8
2022-04-30,Kiambu,Beans,3624.2,110.7,19.3,36.6,3436.4,651.3
2022-04-30,Kiambu,Potatoes,3756.5,128.4,20.8,30.1,1529.9,1069.9
2022-04-30,Machakos,Maize,6157.4,135.8,23.8,17.7,4462.4,1534.8
2022-04-30,Machakos,Wheat,11860.8,109.3,19.6,27.6,2140.7,1190.9
2022-04-30,Machakos,Rice,8267.4,143.1,18.5,31.6,3743.6,1853.4
2022-04-30,Machakos,Beans,9186.7,159.9,22.8,34.5,4624.4,1773.4
2022-04-30,Machakos,Potatoes,8559.1,99.2,22.4,19.6,4048.6,834.2
2022-05-31,Nakuru,Maize,3591.4,85.4,23.2,35.5,1566.5,1722.3
2022-05-31,Nakuru,Wheat,12063.0,114.4,23.8,28.2,3420.6,1809.2
2022-05-31,Nakuru,Rice,7093.3,155.2,22.8,10.0,3061.0,1639.8
2022-05-31,Nakuru,Beans,5214.8,85.8,19.8,28.1,1499.1,689.2
2022-05-31,Nakuru,Potatoes,7307.2,126.6,18.7,38.3,3066.3,1563.1
2022-05-31,Uasin Gishu,Maize,6923.2,159.9,24.1,33.2,2963.2,554.6
2022-05-31,Uasin Gishu,Wheat,4768.1,186.2,25.0,36.1,4453.9,1328.3
2022-05-31,Uasin Gishu,Rice,7693.3,157.2,24.6,10.0,4787.7,1173.2
2022-05-31,Uasin Gishu,Beans,4065.4,139.4,25.6,37.3,4374.2,1001.8
2022-05-31,Uasin Gishu,Potatoes,9563.0,116.3,23.6,27.9,3646.2,1960.6
2022-05-31,Trans Nzoia,Maize,6895.6,66.1,26.5,34.0,3859.8,563.9
2022-05-31,Trans Nzoia,Wheat,6703.3,155.2,23.6,22.8,4086.2,1549.6
2022-05-31,Trans Nzoia,Rice,6730.2,71.4,16.0,23.5,3081.7,776.3
2022-05-31,Trans Nzoia,Beans,9333.0,154.9,16.0,19.5,3905.3,1602.9
2022-05-31,Trans Nzoia,Potatoes,11720.6,79.0,17.8,18.7,4703.5,690.6
2022-05-31,Meru,Maize,3619.4,138.8,25.9,29.9,2708.5,1842.3
2022-05-31,Meru,Wheat,7377.2,162.9,23.4,22.8,3572.1,1694.5
2022-05-31,Meru,Rice,7558.8,141.5,17.9,26.2,3666.2,770.6
2022-05-31,Meru,Beans,6033.7,105.6,25.1,28.3,4271.3,1442.2
2022-05-31,Meru,Potatoes,6988.5,85.8,25.7,16.4,4908.8,1323.6
2022-05-31,Kiambu,Maize,12019.0,45.3,22.1,28.3,2430.9,1682.1
2022-05-31,Kiambu,Wheat,5059.5,94.2,24.5,22.6,1859.7,1364.3
2022-05-31,Kiambu,Rice,9828.5,127.4,21.6,34.9,2080.4,1683.2
2022-05-31,Kiambu,Beans,3241.5,165.1,23.6,32.1,2923.4,941.4
2022-05-31,Kiambu,Potatoes,9481.5,92.3,21.2,42.9,4948.5,1420.4
2022-05-31,Machakos,Maize,7384.9,84.5,15.5,36.3,1584.5,947.9
2022-05-31,Machakos,Wheat,9506.2,170.1,19.1,25.8,2222.7,749.1
2022-05-31,Machakos,Rice,10278.8,96.8,21.6,28.2,2022.1,1704.0
2022-05-31,Machakos,Beans,10459.0,117.3,25.7,26.8,2795.8,1415.5
2022-05-31,Machakos,Potatoes,8289.6,68.2,20.9,27.2,4442.4,1793.5
2022-06-30,Nakuru,Maize,5977.6,46.3,21.6,53.9,1385.9,1071.5
2022-06-30,Nakuru,Wheat,6302.3,30.5,23.7,71.7,4704.9,748.2
2022-06-30,Nakuru,Rice,4361.0,43.4,22.1,48.0,1035.0,1241.6
2022-06-30,Nakuru,Beans,3082.0,32.5,22.3,83.2,2533.5,1402.1
2022-06-30,Nakuru,Potatoes,4947.5,38.2,19.8,67.2,3208.8,1371.6
2022-06-30,Uasin Gishu,Maize,6559.2,32.1,23.2,77.0,4219.9,909.1
2022-06-30,Uasin Gishu,Wheat,2305.7,15.4,23.3,47.1,2774.0,577.4
2022-06-30,Uasin Gishu,Rice,2835.5,47.0,21.6,60.5,2793.5,708.1
2022-06-30,Uasin Gishu,Beans,4447.2,47.9,16.6,57.1,2398.6,1458.4
2022-06-30,Uasin Gishu,Potatoes,6031.2,32.5,21.1,79.2,1915.8,1156.7
